"Universal Time","GOES secondary  Longwave","GOES secondary  Shortwave","GOES primary  Longwave","GOES primary  Shortwave"
"2024-05-17 17:45:00",0.0000017376301002514083,2.096970241893814e-8,0.0000017412994566257112,2.689413491907544e-8
"2024-05-17 17:46:00",0.0000017573152035765816,2.1618630441366804e-8,0.000001762139618222136,2.8809932217654932e-8
"2024-05-17 17:47:00",0.000001776764975147671,2.359578132882234e-8,0.000001783088805495936,2.827565559471168e-8
"2024-05-17 17:48:00",0.0000017933946310222382,2.4901755324435726e-8,0.0000017993166920859949,2.9086491437624318e-8
"2024-05-17 17:49:00",0.0000018013935232374934,2.3462311204980324e-8,0.000001806336740628467,2.9428203873749226e-8
"2024-05-17 17:50:00",0.0000018154540839532274,2.4650976371276556e-8,0.000001824599166866392,3.011592397683671e-8
"2024-05-17 17:51:00",0.0000018320403114557848,2.588223146915425e-8,0.000001837695094764058,3.1459812532830256e-8
"2024-05-17 17:52:00",0.00000184928580893029,2.3868855336672823e-8,0.0000018586273426990374,3.4854426900210456e-8
"2024-05-17 17:53:00",0.0000018748415868685697,2.5615504384290944e-8,0.000001881482148746727,3.512538526706521e-8
"2024-05-17 17:54:00",0.0000019188178157492075,2.9960059322320376e-8,0.000001926333425217308,3.6829188587717e-8
"2024-05-17 17:55:00",0.000001972060772459372,3.4169179485843415e-8,0.0000019825727122224635,4.064124325964258e-8
"2024-05-17 17:56:00",0.0000019643364339572145,3.257428105030158e-8,0.0000019736355625354918,3.9197150414338466e-8
"2024-05-17 17:57:00",0.0000019422641344135627,2.906406315617005e-8,0.0000019514363884809427,3.696649741868896e-8
"2024-05-17 17:58:00",0.000001938930381584214,2.970127432888603e-8,0.0000019475107819744153,3.6683807991266804e-8
"2024-05-17 17:59:00",0.0000019355372842255747,2.9110346133620624e-8,0.0000019436424736340996,3.657783764765554e-8
"2024-05-17 18:00:00",0.0000019364504169061547,3.065722609107979e-8,0.0000019432316094025737,3.5998549918758727e-8
"2024-05-17 18:01:00",0.0000019544772840163205,3.049353836104274e-8,0.000001962747546713217,3.800034420464726e-8
